-8.711258172988891602e-01,-6.219676733016967773e-01
-8.667892813682556152e-01,-6.249142885208129883e-01
-8.619100451469421387e-01,-6.280807256698608398e-01
-8.565366268157958984e-01,-6.313998699188232422e-01
-8.507453203201293945e-01,-6.347963809967041016e-01
-8.446701169013977051e-01,-6.381750702857971191e-01
-8.384730219841003418e-01,-6.414442062377929688e-01
-8.323513865470886230e-01,-6.445124745368957520e-01
-8.265340924263000488e-01,-6.472920775413513184e-01
-8.212599754333496094e-01,-6.497061252593994141e-01
-8.167642354965209961e-01,-6.516894102096557617e-01
-8.132529854774475098e-01,-6.531934738159179688e-01
-8.108926415443420410e-01,-6.541832685470581055e-01
-8.097829222679138184e-01,-6.546427607536315918e-01
-8.099493980407714844e-01,-6.545740365982055664e-01
-8.113409280776977539e-01,-6.539964675903320312e-01
-8.138349056243896484e-01,-6.529467105865478516e-01
-8.172504901885986328e-01,-6.514779925346374512e-01
-8.213627338409423828e-01,-6.496599912643432617e-01
-8.259237408638000488e-01,-6.475765705108642578e-01
-8.306858539581298828e-01,-6.453214883804321289e-01
-8.354161977767944336e-01,-6.429953575134277344e-01
-8.399069905281066895e-01,-6.407028436660766602e-01
-8.439892530441284180e-01,-6.385427713394165039e-01
-8.475306630134582520e-01,-6.366065740585327148e-01
-8.504371643066406250e-01,-6.349720954895019531e-01
-8.526556491851806641e-01,-6.336958408355712891e-01
-8.541619777679443359e-01,-6.328142881393432617e-01
-8.549697399139404297e-01,-6.323365569114685059e-01
-8.551140427589416504e-01,-6.322510838508605957e-01
-8.546688556671142578e-01,-6.325149536132812500e-01
-8.537019491195678711e-01,-6.330847740173339844e-01
-8.549789190292358398e-01,-6.327784657478332520e-01
-8.527171015739440918e-01,-6.339983940124511719e-01
-8.499858975410461426e-01,-6.354156732559204102e-01
-8.469202518463134766e-01,-6.369461417198181152e-01
-8.436620235443115234e-01,-6.385096311569213867e-01
-8.403840661048889160e-01,-6.400229930877685547e-01
-8.372513651847839355e-01,-6.414172053337097168e-01
-8.344345092773437500e-01,-6.426311731338500977e-01
-8.320865035057067871e-01,-6.436189413070678711e-01
-8.303259611129760742e-01,-6.443532109260559082e-01
-8.292510509490966797e-01,-6.448171734809875488e-01
-8.289012908935546875e-01,-6.450165510177612305e-01
-8.293039798736572266e-01,-6.449590921401977539e-01
-8.303912878036499023e-01,-6.446834802627563477e-01
-8.320991992950439453e-01,-6.442221403121948242e-01
-8.343110084533691406e-01,-6.436201930046081543e-01
-8.368831276893615723e-01,-6.429278850555419922e-01
-8.396532535552978516e-01,-6.421976089477539062e-01
-8.424720764160156250e-01,-6.414732336997985840e-01
-8.451801538467407227e-01,-6.408021450042724609e-01
-8.476613163948059082e-01,-6.402141451835632324e-01
-8.498179912567138672e-01,-6.397342085838317871e-01
-8.515635728836059570e-01,-6.393860578536987305e-01
-8.528849482536315918e-01,-6.391676664352416992e-01
-8.537588715553283691e-01,-6.390851140022277832e-01
-8.542301654815673828e-01,-6.391199231147766113e-01
-8.543671369552612305e-01,-6.392461061477661133e-01
-8.542376756668090820e-01,-6.394413709640502930e-01
-8.539685010910034180e-01,-6.396573185920715332e-01
-8.536714315414428711e-01,-6.398526430130004883e-01
-8.534780144691467285e-01,-6.399759054183959961e-01
-8.535023331642150879e-01,-6.399811506271362305e-01
-8.538607358932495117e-01,-6.398188471794128418e-01
-8.546522259712219238e-01,-6.394436359405517578e-01
-8.559530973434448242e-01,-6.388174295425415039e-01
-8.577916622161865234e-01,-6.379204988479614258e-01
-8.601727485656738281e-01,-6.367403268814086914e-01
-8.630959391593933105e-01,-6.352632045745849609e-01
-8.664969205856323242e-01,-6.335034370422363281e-01
-8.703086376190185547e-01,-6.314738988876342773e-01
-8.744371533393859863e-01,-6.291999816894531250e-01
-8.787791728973388672e-01,-6.267123222351074219e-01
-8.832343220710754395e-01,-6.240419149398803711e-01
-8.620463609695434570e-01,-6.357371807098388672e-01
-8.610469102859497070e-01,-6.362549066543579102e-01
-8.596348762512207031e-01,-6.369774341583251953e-01
-8.578661680221557617e-01,-6.378685235977172852e-01
-8.558183312416076660e-01,-6.388813853263854980e-01
-8.535813093185424805e-01,-6.399655342102050781e-01
-8.512657880783081055e-01,-6.410639882087707520e-01
-8.489853143692016602e-01,-6.421232223510742188e-01
-8.468559980392456055e-01,-6.430925130844116211e-01
-8.449917435646057129e-01,-6.439258456230163574e-01
-8.434913158416748047e-01,-6.445866823196411133e-01
-8.424344658851623535e-01,-6.450469493865966797e-01
-8.418832421302795410e-01,-6.452852487564086914e-01
-8.418693542480468750e-01,-6.452913284301757812e-01
-8.424011468887329102e-01,-6.450614333152770996e-01
-8.434608578681945801e-01,-6.445999145507812500e-01
-8.450136184692382812e-01,-6.439160108566284180e-01
