0.0078854,0.214
-0.073288,-0.2867
-0.76561,-0.28857
0.46376,0.43933
0.0025002,0.2601
-0.53421,-0.94656
0.11754,0.71854
0.33067,-0.04891
-0.30709,-0.14807
-0.42062,0.035956
0.46038,0.3467
0.02209,-0.6305
-0.27244,0.54716
0.094899,-0.82644
-0.21881,-0.056496
-0.02308,0.22348
-0.39331,0.06507
0.42519,-0.29805
0.10426,0.09891
-0.99694,0.18531
0.67118,-0.13054
-0.17809,-0.070306
0.086121,0.4457
-0.82277,-0.30375
0.71,0.13963
-0.85343,-0.26801
0.14222,-0.013836
-0.83013,0.47628
0.51803,-0.41757
-0.34135,0.60214
0.18689,-0.51856
-0.53901,-0.42362
-0.049546,1
0.1843,-0.44545
0.17525,-0.47185
-0.48559,0.23682
-0.51207,0.086265
0.3441,0.60511
0.12725,-0.52918
0.1279,-0.36398
-0.89773,0.3782
0.23848,0.37753
-0.26643,-0.16022
1,0.34656
-0.81101,-0.45221
-0.41651,-0.025258
0.75933,0.61283
-0.72317,-0.1806
0.47204,-0.19501
-0.34206,0.19039
-0.18605,-0.016558
0.63033,-0.21781
-0.84097,0.165
0.32484,0.14687
-0.46839,-1
0.034456,0.26518
-0.77393,-0.54475
0.27457,-0.24115
0.25236,0.51709
-0.53495,-0.027509
0.080921,0.24523
-0.12432,-0.66844
-0.039965,0.41757
-0.31217,-0.091784
0.30152,-0.25009
-0.15615,0.084258
-0.055376,0.26357
-0.033434,0.12249
-0.18713,-0.40482
-0.13731,-0.11811
0.42316,0.24175
-0.092298,0.60995
-1,-0.3687
0.37294,-0.57626
0.26836,0.41935
-0.178,0.099631
-0.1482,0.038684
-0.00149,-0.2139
-0.12942,0.056236
-0.3883,0.24424
0.49631,-0.18646
0.32707,0.13935
-0.53093,-0.071718
-0.89994,-0.069665
0.89291,0.30535
-0.58296,-0.61497
0.48964,0.47139
-0.79626,-0.016536
0.63518,-0.14627
-0.17824,0.027591
-0.10713,0.14593
0.036434,-0.03224
-0.029943,-0.0089657
-0.70045,0.01794
0.5707,-0.21905
-0.5456,0.36584
-0.098608,0.074772
0.32447,-0.16965
-0.73679,-0.43358
0.060686,0.30868
0.7136,0.17716
-0.16898,-0.026196
