0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
0.58807,0.13449
