-8.073186874389648438e-02,3.163683176040649414e+00,-7.899812459945678711e-01,8.135714381933212280e-02,5.663317441940307617e-01,-7.293435335159301758e-01,-6.091436147689819336e-01,5.204880237579345703e-01,-5.635107755661010742e-01,3.225166499614715576e-01,9.626924395561218262e-01,-1.521249175071716309e+00,1.350852489471435547e+00,-8.495789766311645508e-01,3.783453404903411865e-01,-1.358972072601318359e+00,-1.860133290290832520e+00,4.285884797573089600e-01,1.097225308418273926e+00,-1.504113376140594482e-01
-1.471161961555480957e+00,-9.988551139831542969e-01,-7.375005632638931274e-02,-1.844149112701416016e+00,-6.211870312690734863e-01,-1.363266587257385254e+00,-1.199963927268981934e+00,-3.068834543228149414e+00,6.228045225143432617e-01,8.037686944007873535e-01,2.374905049800872803e-01,-1.160327911376953125e+00,-2.045047134160995483e-01,4.917131736874580383e-02,-1.687317848205566406e+00,7.720835208892822266e-01,8.595995306968688965e-01,4.023892283439636230e-01,8.494209051132202148e-01,-7.197748124599456787e-02
1.140850856900215149e-01,-6.001010537147521973e-01,1.225066110491752625e-01,-4.880612194538116455e-01,1.039809703826904297e+00,6.365550160408020020e-01,2.046515703201293945e+00,7.282126545906066895e-01,1.947845220565795898e+00,1.454052567481994629e+00,-8.007584512233734131e-02,-2.461108684539794922e+00,-4.559386372566223145e-01,4.348169863224029541e-01,3.028489351272583008e-01,-1.427050471305847168e+00,-4.260017573833465576e-01,2.147891759872436523e+00,-1.313142418861389160e+00,1.567368507385253906e+00
-3.531739413738250732e-01,9.868150949478149414e-01,3.153231441974639893e-01,2.609686613082885742e+00,-1.952921271324157715e+00,-4.851658940315246582e-01,3.376352190971374512e-01,2.153657823801040649e-01,9.320778250694274902e-01,8.755142092704772949e-01,1.318046689033508301e+00,5.157847404479980469e-01,1.527242064476013184e+00,-4.924977123737335205e-01,9.179373979568481445e-01,-3.307067453861236572e-01,2.396911859512329102e+00,-3.387495875358581543e-01,1.864272356033325195e+00,-1.036963105201721191e+00
-2.921043038368225098e-01,3.703908026218414307e-01,1.075602650642395020e+00,-2.927242517471313477e-01,-1.100664258003234863e+00,5.279621481895446777e-02,1.194218039512634277e+00,-3.436481580138206482e-02,-1.651567816734313965e+00,1.455164104700088501e-01,2.063473939895629883e+00,7.286726236343383789e-01,3.884114325046539307e-01,-2.423378825187683105e-01,3.974612355232238770e-01,5.025142431259155273e-01,7.127542048692703247e-02,-1.996076107025146484e-01,-2.135000467300415039e+00,-1.210556644946336746e-02
-9.722824096679687500e-01,1.687954306602478027e+00,-5.444558262825012207e-01,5.165628790855407715e-01,8.884742110967636108e-02,-8.766784071922302246e-01,-1.559029579162597656e+00,9.717372655868530273e-01,9.831619858741760254e-01,1.572111606597900391e+00,1.876692533493041992e+00,6.728096008300781250e-01,1.080735564231872559e+00,-3.222391605377197266e+00,6.014067530632019043e-01,-2.162591695785522461e+00,3.535753488540649414e-01,1.092497587203979492e+00,-1.508110761642456055e-01,-1.758676648139953613e+00
-9.664664268493652344e-01,1.652334690093994141e+00,-2.863644659519195557e-01,9.104546904563903809e-01,1.517621874809265137e+00,-1.327548742294311523e+00,5.356276631355285645e-01,5.403277873992919922e-01,-4.328815340995788574e-01,7.266392558813095093e-02,1.478803873062133789e+00,-8.596514463424682617e-01,-2.028312683105468750e+00,1.714051812887191772e-01,-1.995345950126647949e-01,2.712459802627563477e+00,1.023343443870544434e+00,3.600589632987976074e-01,-4.215579330921173096e-01,-7.380472421646118164e-01
1.712888836860656738e+00,-5.801852345466613770e-01,-1.819705367088317871e+00,6.674080342054367065e-02,-3.129145801067352295e-01,-2.861190140247344971e-01,5.239599347114562988e-01,-1.650129914283752441e+00,1.245223760604858398e+00,9.912027716636657715e-01,7.428318858146667480e-01,-8.179311156272888184e-01,1.482500791549682617e+00,1.072224497795104980e+00,2.469995975494384766e+00,-1.564579010009765625e+00,-8.617801070213317871e-01,7.012730836868286133e-01,6.266537904739379883e-01,-4.549558088183403015e-02
1.247983239591121674e-02,-4.698499292135238647e-02,-6.691586375236511230e-01,8.208714425563812256e-02,-2.290951013565063477e+00,-9.656593799591064453e-01,1.430557489395141602e+00,-2.007884234189987183e-01,-1.103219032287597656e+00,6.088935732841491699e-01,7.828490138053894043e-01,-8.472970128059387207e-02,-1.144904941320419312e-01,9.055498838424682617e-01,3.018944859504699707e-01,2.535359561443328857e-01,-1.134043335914611816e+00,-7.613471746444702148e-01,6.870489716529846191e-01,-6.574447154998779297e-01
-1.523207783699035645e+00,6.579409539699554443e-02,-2.988109886646270752e-01,-6.236686110496520996e-01,-1.804717928171157837e-01,-1.797520160675048828e+00,3.955347090959548950e-02,-9.304144978523254395e-02,6.279255151748657227e-01,5.170512795448303223e-01,-5.421514511108398438e-01,-1.841584205627441406e+00,9.590317010879516602e-01,-5.751371979713439941e-01,-5.804851651191711426e-01,-3.584943711757659912e-01,1.319693122059106827e-02,-8.090322613716125488e-01,-7.806531190872192383e-01,-1.056058049201965332e+00
-6.243909597396850586e-01,1.059603810310363770e+00,9.776406884193420410e-01,7.220418453216552734e-01,-4.749153256416320801e-01,1.434037566184997559e+00,-2.386465203016996384e-03,-1.539115458726882935e-01,2.282686948776245117e+00,8.383975625038146973e-01,1.868978142738342285e+00,1.201752796769142151e-01,1.149243935942649841e-01,1.069699525833129883e+00,-1.088920086622238159e-01,8.526352643966674805e-01,-1.832499623298645020e+00,2.954146452248096466e-02,-1.175542712211608887e+00,-1.313864111900329590e+00
1.463511884212493896e-01,3.147586584091186523e-01,-9.467650055885314941e-01,-1.316574215888977051e+00,-8.688945770263671875e-01,-2.702630043029785156e+00,-7.876639962196350098e-01,5.546332001686096191e-01,-7.627558708190917969e-02,2.836266160011291504e-01,2.558296620845794678e-01,-1.146775960922241211e+00,-8.852249979972839355e-01,4.107735157012939453e-01,3.365973532199859619e-01,-8.809025287628173828e-01,2.399786859750747681e-01,9.123508334159851074e-01,6.106876730918884277e-01,3.972201943397521973e-01
1.886340081691741943e-01,1.184926033020019531e+00,4.424897432327270508e-01,1.696414828300476074e+00,1.201293542981147766e-01,-6.782416701316833496e-01,3.672396540641784668e-01,-2.108586132526397705e-01,-2.138736248016357422e-01,-9.616921544075012207e-01,2.613945305347442627e-02,-7.393213510513305664e-01,1.171769350767135620e-01,1.711370468139648438e+00,2.718807458877563477e-01,-4.529217481613159180e-01,3.306154310703277588e-01,3.795169293880462646e-01,-8.111313581466674805e-01,2.732904672622680664e+00
1.115635514259338379e+00,-2.262561814859509468e-03,-1.544262051582336426e+00,-1.583985924720764160e+00,-1.070132851600646973e+00,6.553843021392822266e-01,1.953045845031738281e+00,8.200091719627380371e-01,2.208768725395202637e-01,3.089543879032135010e-01,-1.470636129379272461e+00,4.967354834079742432e-01,-1.032092049717903137e-01,-1.217906236648559570e+00,9.763120412826538086e-01,7.332301735877990723e-01,-4.998214840888977051e-01,1.061305403709411621e-02,1.439169496297836304e-01,-2.145545929670333862e-01
