-6.638253331184387207e-01,-8.931024074554443359e-01,-1.195672631263732910e+00,6.429515480995178223e-01,2.563412904739379883e+00,1.625888347625732422e+00,7.743172645568847656e-01,-5.616857409477233887e-01,4.500390589237213135e-02,2.301231920719146729e-01
-1.233739495277404785e+00,6.574764847755432129e-01,-4.435785114765167236e-01,1.595420241355895996e-01,-5.919590592384338379e-01,5.073418617248535156e-01,1.187047362327575684e+00,9.379904866218566895e-01,4.292115569114685059e-01,4.484906494617462158e-01
7.632565498352050781e-01,-7.688114047050476074e-01,-1.669827550649642944e-01,2.173519432544708252e-01,1.165322363376617432e-01,2.136153280735015869e-01,-8.905407190322875977e-01,-5.247145891189575195e-01,-6.418059468269348145e-01,1.234991788864135742e+00
-8.727288842201232910e-01,2.672277688980102539e-01,5.019524097442626953e-01,8.257610201835632324e-01,-3.503835797309875488e-01,-4.627111554145812988e-01,-1.405915141105651855e+00,1.329796195030212402e+00,2.539060592651367188e+00,-1.258943080902099609e-01
2.506161451339721680e+00,9.581754207611083984e-01,2.830149650573730469e+00,2.500000000000000000e-01,-1.098052382469177246e+00,1.019929409027099609e+00,6.451936364173889160e-01,2.500000000000000000e-01,-4.864379167556762695e-01,-1.498540490865707397e-01
-6.052793860435485840e-01,-6.598039269447326660e-01,2.965134978294372559e-01,1.526279330253601074e+00,-9.128601551055908203e-01,-7.284083962440490723e-01,-5.387930274009704590e-01,-5.935698151588439941e-01,1.114619016647338867e+00,-1.980187416076660156e+00
1.522221207618713379e+00,2.803341671824455261e-02,6.022585183382034302e-02,-2.640396952629089355e-01,-1.398896217346191406e+00,-3.511396348476409912e-01,1.408636569976806641e+00,2.112297117710113525e-01,1.415259957313537598e+00,-2.537075579166412354e-01
-1.193979978561401367e+00,-1.510681152343750000e+00,-5.000000000000000000e-01,-1.322863936424255371e+00,-1.632280588150024414e+00,1.078833699226379395e+00,1.133815050125122070e+00,1.344302654266357422e+00,-1.319253444671630859e+00,5.072272196412086487e-02
-3.039394505321979523e-02,7.462964653968811035e-01,7.464696764945983887e-01,-1.642525434494018555e+00,-4.961626827716827393e-01,-1.909658461809158325e-01,3.340811729431152344e-01,1.884501099586486816e+00,4.350771903991699219e-01,1.725802183151245117e+00
-1.033328652381896973e+00,1.143733143806457520e+00,1.598077535629272461e+00,7.691240310668945312e-01,-1.102776288986206055e+00,3.542022407054901123e-02,1.188461542129516602e+00,-2.043586492538452148e+00,-1.310144364833831787e-01,5.232912302017211914e-01
-1.440164327621459961e+00,1.034472212195396423e-01,7.687018513679504395e-01,-8.220676183700561523e-01,7.302162051200866699e-01,1.246278047561645508e+00,-7.319285273551940918e-01,-7.770168185234069824e-01,-1.760895133018493652e+00,-1.098566055297851562e-01
-1.639495611190795898e+00,1.230941057205200195e+00,1.945926427841186523e+00,5.000000000000000000e-01,-1.114347457885742188e+00,2.378904342651367188e+00,1.000000000000000000e+00,-7.287358045578002930e-01,-7.695844173431396484e-01,-1.807859301567077637e+00
-5.860999226570129395e-01,-1.009660243988037109e+00,-1.192397713661193848e+00,-5.589202046394348145e-01,-1.264744400978088379e+00,-1.415189981460571289e+00,-1.014789104461669922e+00,3.215295374393463135e-01,-9.132402539253234863e-01,5.671128034591674805e-01
3.542284071445465088e-01,5.017352476716041565e-02,-3.407904207706451416e-01,-1.545386910438537598e+00,7.115179300308227539e-01,-9.572684019804000854e-02,8.158065080642700195e-01,-5.955496430397033691e-01,4.055416285991668701e-01,1.806639671325683594e+00
-1.451271057128906250e+00,-5.087905749678611755e-02,-6.669551134109497070e-01,1.025098323822021484e+00,-1.571697592735290527e-01,-1.285331606864929199e+00,-3.477270603179931641e-01,-1.290309131145477295e-01,4.544248580932617188e-01,-7.734571695327758789e-01
5.999427437782287598e-01,1.746149063110351562e+00,1.416305452585220337e-01,1.038835719227790833e-01,1.488525748252868652e+00,9.932516813278198242e-01,-1.593458652496337891e-01,-1.425794124603271484e+00,1.170225024223327637e+00,-9.571186900138854980e-01
-8.729135990142822266e-01,-1.102469682693481445e+00,1.811484217643737793e+00,-7.091521024703979492e-01,1.645520210266113281e+00,-3.500243127346038818e-01,1.789213895797729492e+00,8.000476956367492676e-01,-1.790602207183837891e-01,8.086425662040710449e-01
3.845232427120208740e-01,-1.375123381614685059e+00,-1.143694639205932617e+00,-7.707563042640686035e-01,-1.042914018034934998e-01,6.254907846450805664e-01,-1.000403285026550293e+00,-4.589077830314636230e-01,-4.024724662303924561e-01,1.282297372817993164e+00
-9.341145753860473633e-01,7.409520149230957031e-01,3.006845951080322266e+00,1.633989930152893066e+00,-1.544591069221496582e+00,5.011533498764038086e-01,5.006541013717651367e-01,1.631849408149719238e+00,-1.131034016609191895e+00,1.540006637573242188e+00
-8.742128014564514160e-01,1.354133248329162598e+00,7.742006182670593262e-01,5.491119623184204102e-02,9.268106222152709961e-01,-6.770539283752441406e-01,5.796895027160644531e-01,1.312185049057006836e+00,-3.974888026714324951e-01,-1.071904659271240234e+00
-2.368477106094360352e+00,-2.195391416549682617e+00,5.537265539169311523e-01,-1.063252329826354980e+00,2.674855291843414307e-01,7.765987515449523926e-02,1.331156015396118164e+00,1.413887262344360352e+00,-6.555830240249633789e-01,-6.027674674987792969e-01
4.136010110378265381e-01,-4.470326006412506104e-02,5.268528461456298828e-01,1.272000968456268311e-01,-1.250000000000000000e-01,4.527008533477783203e-01,1.866659998893737793e+00,-4.124715328216552734e-01,-6.921986937522888184e-01,-2.560127079486846924e-01
3.669332563877105713e-01,3.990750908851623535e-01,2.063677787780761719e+00,-1.129694461822509766e+00,-3.968028724193572998e-01,1.147574067115783691e+00,1.386968135833740234e+00,1.299263536930084229e-01,2.648431360721588135e-01,-1.556234359741210938e+00
-8.854638934135437012e-01,1.146902918815612793e+00,2.316965818405151367e+00,-2.989013791084289551e-01,-4.498903751373291016e-01,-1.559690833091735840e+00,-3.075926899909973145e-01,-1.132233977317810059e+00,9.649857878684997559e-01,8.010864853858947754e-01
7.144870162010192871e-01,-3.940975666046142578e-01,-1.013706803321838379e+00,5.120252966880798340e-01,-9.019034504890441895e-01,9.984772801399230957e-01,5.708715319633483887e-01,-9.790706038475036621e-01,9.392376542091369629e-01,-8.173709511756896973e-01
-6.277880668640136719e-01,6.524094939231872559e-01,-1.248407006263732910e+00,3.428481817245483398e-01,-6.195066124200820923e-02,1.246718525886535645e+00,-3.379340767860412598e-01,3.980593085289001465e-01,-1.331759095191955566e+00,2.579240798950195312e-01
-2.246290631592273712e-02,2.060833871364593506e-01,2.069454669952392578e+00,4.685404896736145020e-01,1.655868530273437500e+00,-1.464396953582763672e+00,-5.780197978019714355e-01,2.196320444345474243e-01,1.382313370704650879e+00,-9.791285395622253418e-01
-5.003126859664916992e-01,7.735226154327392578e-01,1.353545427322387695e+00,4.351966679096221924e-01,3.420615941286087036e-02,-1.549926251173019409e-01,2.157695770263671875e+00,1.955564260482788086e+00,2.946561276912689209e-01,-4.045689404010772705e-01
1.965336680412292480e+00,3.151483833789825439e-01,4.220820367336273193e-01,-5.437823534011840820e-01,-2.576240599155426025e-01,-5.640054345130920410e-01,-1.591055989265441895e+00,3.643894791603088379e-01,-4.249341785907745361e-01,4.155907034873962402e-01
-1.380655407905578613e+00,1.661879301071166992e+00,8.750940859317779541e-02,-6.097416579723358154e-02,-1.696040868759155273e+00,-3.282918930053710938e-01,1.018842577934265137e+00,5.170898437500000000e-01,8.504039645195007324e-01,-9.906994700431823730e-01
1.441712021827697754e+00,-1.877617120742797852e+00,-6.021774411201477051e-01,-4.783449470996856689e-01,-4.997781217098236084e-01,1.146769046783447266e+00,-7.704293727874755859e-02,1.626926660537719727e-01,1.210571303963661194e-01,-9.896254539489746094e-01
-2.319321930408477783e-01,4.261148869991302490e-01,-1.874617218971252441e+00,-5.625901371240615845e-02,1.097198843955993652e+00,-1.234170556068420410e+00,2.501898288726806641e+00,8.303638547658920288e-02,-9.149687886238098145e-01,6.933034062385559082e-01
1.934286594390869141e+00,-2.060386985540390015e-01,-1.663712501525878906e+00,1.291484355926513672e+00,1.285002112388610840e+00,-8.155752420425415039e-01,-6.424064040184020996e-01,9.791142940521240234e-01,5.721911191940307617e-01,4.421749413013458252e-01
1.487796664237976074e+00,-5.134995579719543457e-01,6.581893563270568848e-02,-1.403715163469314575e-01,7.378128767013549805e-01,1.695080518722534180e+00,2.118315696716308594e+00,4.507359564304351807e-01,5.591444373130798340e-01,-3.103446662425994873e-01
-5.107769742608070374e-02,-7.713454961776733398e-02,-1.250000000000000000e-01,-2.487181186676025391e+00,-1.354994297027587891e+00,-5.545875430107116699e-01,-7.095720767974853516e-01,4.409208148717880249e-02,-2.117847464978694916e-02,-4.450193941593170166e-01
