-5.753447413444519043e-01,1.252793550491333008e+00,-5.741246342658996582e-01,1.570379853248596191e+00,-8.429337739944458008e-01,3.967950940132141113e-01,-9.086636900901794434e-01,7.239521145820617676e-01,-1.449576318264007568e-01,7.795001864433288574e-01,1.107518911361694336e+00,-4.235011041164398193e-01,1.866088509559631348e+00,-1.478339195251464844e+00,2.593019604682922363e-01,8.273227214813232422e-01,3.169824182987213135e-02,-9.419741630554199219e-01,-4.681033492088317871e-01,-2.789810299873352051e-01
6.724876761436462402e-01,-8.412706255912780762e-01,7.113146185874938965e-01,1.271499752998352051e+00,3.108252286911010742e-01,-1.126945465803146362e-01,2.228184193372726440e-01,-5.565729737281799316e-01,2.224458932876586914e+00,-5.054292678833007812e-01,-9.411115050315856934e-01,-9.382903575897216797e-01,-1.304070115089416504e+00,-2.490456581115722656e+00,-6.951222568750381470e-02,-4.575251936912536621e-01,-1.409890770912170410e+00,-1.263571381568908691e+00,5.635719895362854004e-01,1.039657145738601685e-01
1.418830305337905884e-01,-8.187505602836608887e-01,-8.843678236007690430e-02,-8.424912691116333008e-01,-2.051224857568740845e-01,-1.259484052658081055e+00,-9.734616279602050781e-01,-1.373583197593688965e+00,-6.675498485565185547e-01,-9.798809885978698730e-01,-2.269134044647216797e+00,-4.895976483821868896e-01,2.189025878906250000e+00,1.175548911094665527e+00,-3.242257833480834961e-01,-2.509084343910217285e-01,8.795725703239440918e-01,5.559074878692626953e-02,-2.496745139360427856e-01,8.186281323432922363e-01
4.878653585910797119e-01,-7.503069043159484863e-01,2.845373451709747314e-01,-9.805032610893249512e-02,1.459971785545349121e+00,2.234804034233093262e-01,1.493431031703948975e-01,-8.663205504417419434e-01,-1.816759556531906128e-01,9.531849622726440430e-01,-1.326979041099548340e+00,1.359459877014160156e+00,-6.781601905822753906e-01,-9.365658760070800781e-01,4.779761135578155518e-01,-8.136464953422546387e-01,2.326835691928863525e-01,-6.225306391716003418e-01,-6.411206722259521484e-01,-3.876987695693969727e-01
1.424279093742370605e+00,1.300610005855560303e-01,9.584839344024658203e-01,6.901236176490783691e-01,-1.234878659248352051e+00,9.347404837608337402e-01,2.790178954601287842e-01,-3.098408579826354980e-01,-8.775565028190612793e-01,1.113900184631347656e+00,6.624540686607360840e-01,1.482086777687072754e-01,1.156855344772338867e+00,1.337448835372924805e+00,3.261142373085021973e-01,6.833840608596801758e-01,4.039353132247924805e-01,7.669436931610107422e-02,1.112295746803283691e+00,2.226663380861282349e-01
-1.791131973266601562e+00,-8.147059381008148193e-02,-1.490475893020629883e+00,1.405875086784362793e+00,-1.409209847450256348e+00,7.458278536796569824e-01,-1.209577083587646484e+00,1.060307860374450684e+00,-3.868618234992027283e-02,1.853583902120590210e-01,-7.571663707494735718e-02,-4.044135808944702148e-01,1.039571166038513184e+00,-2.045418173074722290e-01,7.205459475517272949e-01,1.029800415039062500e+00,7.738184928894042969e-01,-2.686470150947570801e-01,1.562495231628417969e+00,3.360030949115753174e-01
-1.676214337348937988e+00,1.628177911043167114e-01,-1.797282218933105469e+00,3.964748382568359375e-01,1.030461788177490234e+00,2.033991068601608276e-01,1.741922944784164429e-01,8.434119820594787598e-01,4.709349572658538818e-01,-9.813257455825805664e-01,-7.421323060989379883e-01,9.537937641143798828e-01,-8.279099464416503906e-01,-4.841066002845764160e-01,-3.657538592815399170e-01,1.313976168632507324e+00,-1.250022888183593750e+00,-1.998524665832519531e+00,2.696480154991149902e-01,2.680199742317199707e-01
4.482405483722686768e-01,9.421039819717407227e-01,-1.754201799631118774e-01,-1.686630487442016602e+00,6.853079199790954590e-01,1.113778471946716309e+00,9.678019285202026367e-01,8.837960362434387207e-01,-1.648218631744384766e-01,-1.771647930145263672e+00,1.596386134624481201e-01,-4.761691987514495850e-01,-2.582009434700012207e-01,4.037471413612365723e-01,-4.555765986442565918e-01,-2.845355868339538574e-01,4.108274579048156738e-01,-3.544517755508422852e-01,-9.970757961273193359e-01,3.026174604892730713e-01
7.224161624908447266e-01,3.126230537891387939e-01,-2.174499034881591797e+00,7.734247297048568726e-02,-7.311417907476425171e-02,1.094218015670776367e+00,-1.467970728874206543e+00,6.091222167015075684e-01,5.886716246604919434e-01,-1.269721984863281250e+00,4.116718769073486328e-01,1.839822530746459961e-01,8.647538423538208008e-01,8.311417102813720703e-01,-1.083264112472534180e+00,-1.572975218296051025e-01,3.406039476394653320e-01,5.013753771781921387e-01,1.982852071523666382e-01,-2.687385976314544678e-01
7.791993618011474609e-01,-1.338319659233093262e+00,2.141868323087692261e-01,-3.758959174156188965e-01,-5.956623554229736328e-01,-1.219892621040344238e+00,3.751948475837707520e-01,-1.099236488342285156e+00,1.209935992956161499e-01,-1.731248617172241211e+00,1.780188679695129395e+00,1.147911429405212402e+00,-4.153556227684020996e-01,2.208043187856674194e-01,4.229530990123748779e-01,-1.302110433578491211e+00,-5.354394391179084778e-02,-6.517475247383117676e-01,-4.665727019309997559e-01,3.614216446876525879e-01
