1.539069533348083496e+00,-3.062234401702880859e+00
2.563482046127319336e+00,-5.823960304260253906e+00
4.355295896530151367e-01,-2.727019786834716797e-01
-5.729944109916687012e-01,-2.513505518436431885e-01
-4.021971523761749268e-01,3.085618317127227783e-01
1.759944319725036621e+00,-2.456382274627685547e+00
8.215397000312805176e-01,-1.759095311164855957e+00
8.965601027011871338e-02,2.700512647628784180e+00
-2.070891903713345528e-03,-4.625922441482543945e-01
2.480190396308898926e-01,-2.530063986778259277e-01
-6.152651906013488770e-01,2.779761552810668945e+00
-1.242523074150085449e+00,-7.022377848625183105e-01
-1.315278887748718262e+00,8.407698273658752441e-01
3.263204395771026611e-01,3.125461101531982422e+00
3.141912221908569336e-01,-9.113537073135375977e-01
-3.505359888076782227e-01,1.638435602188110352e+00
8.856838345527648926e-01,5.363891720771789551e-01
7.938482165336608887e-01,7.498542308807373047e+00
1.476907014846801758e+00,3.632353305816650391e+00
1.231675744056701660e+00,3.363837242126464844e+00
