1.466680049896240234e+00,3.740020096302032471e-01
8.648881912231445312e-01,-1.091223835945129395e+00
-3.561446666717529297e-01,8.154113292694091797e-01
-4.603374898433685303e-01,8.104966878890991211e-01
8.562051653861999512e-01,-2.096696853637695312e+00
-6.335366964340209961e-01,-3.061773180961608887e-01
2.207715034484863281e+00,-1.812720417976379395e+00
4.542236030101776123e-01,1.234432458877563477e+00
3.180060386657714844e-01,1.471391558647155762e+00
-5.369737148284912109e-01,1.294774174690246582e+00
8.120039105415344238e-02,-2.461077690124511719e+00
4.132221043109893799e-01,5.338668450713157654e-02
-1.878438115119934082e+00,-7.649670243263244629e-01
-1.407899856567382812e+00,1.208362102508544922e+00
-4.905872046947479248e-01,6.858560442924499512e-01
2.435105293989181519e-01,1.297668695449829102e+00
-1.076582551002502441e+00,1.474752187728881836e+00
-1.090934723615646362e-01,-1.516877532005310059e+00
-2.677375078201293945e-01,5.993354916572570801e-01
8.461978435516357422e-01,6.901462078094482422e-01
