1.099851250648498535e+00,-1.600616455078125000e+00
4.784138202667236328e-01,-1.591829806566238403e-01
1.154501557350158691e+00,1.284605860710144043e+00
-7.082682847976684570e-01,8.380872011184692383e-01
1.253706932067871094e+00,3.259533941745758057e-01
-7.171866893768310547e-01,-1.014183759689331055e+00
-7.387221455574035645e-01,4.013201296329498291e-01
3.329348862171173096e-01,-9.672358632087707520e-02
-5.195623040199279785e-01,2.474380493164062500e+00
-1.217253088951110840e+00,-3.295570611953735352e-01
