9.416539072990417480e-01,-1.307600617408752441e+00
-2.169978380203247070e+00,-2.033880710601806641e+00
-4.576559960842132568e-01,-4.904851436614990234e+00
7.922750711441040039e-01,4.313362598419189453e+00
5.689627528190612793e-01,-2.400544166564941406e+00
2.662816286087036133e+00,1.033353686332702637e+00
8.480814099311828613e-01,1.337881684303283691e+00
2.071864128112792969e+00,-4.429047405719757080e-01
6.779403090476989746e-01,-6.522494554519653320e-01
4.416020810604095459e-01,1.427034616470336914e+00
2.761262655258178711e-01,8.930644989013671875e-01
-1.369239687919616699e+00,-2.831604719161987305e+00
3.890243768692016602e-01,1.347719192504882812e+00
6.065578460693359375e-01,1.487112283706665039e+00
-2.295810222625732422e+00,7.707179188728332520e-01
-1.272073388099670410e+00,1.959683001041412354e-01
1.004525780677795410e+00,4.816129207611083984e-01
2.415410154255703876e-34,1.419359722655616653e-34
-2.400605082511901855e-01,2.256172180175781250e+00
-4.502169489860534668e-01,1.386807441711425781e+00
