-2.180310726165771484e+00,1.265615075826644897e-01
4.544342160224914551e-01,1.652195930480957031e+00
-5.043242573738098145e-01,-1.028927087783813477e+00
7.305251061916351318e-02,2.579010091722011566e-02
2.525402307510375977e-01,6.860159039497375488e-01
1.031648367643356323e-01,1.831105053424835205e-01
-8.120416663587093353e-03,-7.127615213394165039e-01
-6.371000409126281738e-02,-1.725057214498519897e-01
3.414946794509887695e-02,2.912465035915374756e-01
2.396134883165359497e-01,-5.163487195968627930e-01
