-1.200865954160690308e-04,-1.919042901135981083e-03,-5.098613910377025604e-03,-1.135643688030540943e-03,-2.926084212958812714e-03,-4.233994521200656891e-03,-5.962260998785495758e-03,-6.315194070339202881e-03,-4.660417791455984116e-03,-2.382455859333276749e-03,5.693677812814712524e-04,8.471102919429540634e-04,-4.501648247241973877e-03,-4.194471053779125214e-03,-3.696886822581291199e-03,9.425102325621992350e-05,-1.151033095084130764e-03,1.678753294982016087e-03,-3.132886951789259911e-03,-5.561935715377330780e-03,-4.003347363322973251e-03,-2.837066072970628738e-03,-1.364862429909408092e-03,1.682252273894846439e-03,-4.713528789579868317e-03,-5.853154696524143219e-03,3.167599905282258987e-03,3.412764053791761398e-03,-1.406856812536716461e-03,-3.924001939594745636e-03,-4.463276360183954239e-03,-1.022079261019825935e-03,-1.490068621933460236e-03,-4.826413933187723160e-03,-1.544705242849886417e-03,-5.672948434948921204e-03,-3.242611186578869820e-03,-4.143589641898870468e-03,3.291386645287275314e-03,-1.053529442287981510e-03,-3.617911133915185928e-03,-6.184964440762996674e-03,2.094305120408535004e-03,3.021709198947064579e-05,1.566994003951549530e-03,3.308194223791360855e-03,2.501157112419605255e-03,-1.572069246321916580e-03,-3.666049800813198090e-03,-1.181735773570835590e-03,2.302206848980858922e-04,-9.787549497559666634e-04,-4.436653107404708862e-03,-2.733319997787475586e-04,2.394197275862097740e-03,1.213100040331482887e-03,2.837418811395764351e-03,-2.046864712610840797e-03,-2.215110231190919876e-03,-2.587403170764446259e-03,-4.580602981150150299e-03,9.281981620006263256e-04,-2.751939930021762848e-03,1.869912259280681610e-03,2.890520263463258743e-04,-2.119229407981038094e-03,3.144902177155017853e-03,2.179246861487627029e-03,-2.277052728459239006e-03,-2.514122519642114639e-03,-1.878514070995151997e-03,-6.309932563453912735e-03,6.561326445080339909e-04,-3.774516517296433449e-03,5.450171884149312973e-04,-2.948072971776127815e-03,-1.966273412108421326e-03,2.828291384503245354e-03,2.397101139649748802e-03,1.898697810247540474e-03,1.747895847074687481e-03,1.613081665709614754e-03,-3.901214338839054108e-03,-1.790652982890605927e-03,-4.194299690425395966e-03,3.489265451207756996e-03,-3.026420599780976772e-04,2.906970679759979248e-03,3.077097935602068901e-03,-5.755967926234006882e-03,3.293109592050313950e-03,-1.500429498264566064e-04,2.347202971577644348e-03,-3.435124643146991730e-03,3.070751437917351723e-03,-3.142864210531115532e-03,-2.008863026276230812e-03,2.914011478424072266e-03,4.353154508862644434e-04,-5.437687970697879791e-03,2.635022392496466637e-03,-6.346181500703096390e-03,-2.737783128395676613e-03,-5.539817735552787781e-03,-3.475168719887733459e-03,-5.432950332760810852e-03,-1.966925105080008507e-03,2.314415294677019119e-03,3.527733264490962029e-03,-5.918632727116346359e-03,-3.518055193126201630e-03,2.425893209874629974e-03,-4.575661849230527878e-03,-5.894555244594812393e-03,-9.301289683207869530e-04,3.413382451981306076e-03,-1.220125006511807442e-03,1.744106295518577099e-03,-6.292564328759908676e-03,6.752027547918260098e-04,-3.638678463175892830e-03,-2.449081977829337120e-03,-1.582747558131814003e-03,-4.032731521874666214e-03,-3.578774398192763329e-03,-5.455140024423599243e-03,2.520973794162273407e-03,-4.753087181597948074e-03,-1.745496178045868874e-03,-2.431399043416604400e-04,1.575898961164057255e-03,-5.416758358478546143e-03,-4.481534007936716080e-03,-1.787989865988492966e-03,-1.576697919517755508e-03,-6.182387471199035645e-03,1.211428316310048103e-03,-5.196894198888912797e-05,-1.616277382709085941e-03,6.225649849511682987e-04,-4.692782647907733917e-03,1.772145042195916176e-03,2.840216038748621941e-03,-1.482103136368095875e-03,8.609909855294972658e-05,-4.452812951058149338e-03,-6.020628847181797028e-03,2.697379793971776962e-03,-1.487102475948631763e-03,-1.807964290492236614e-03,-5.745851900428533554e-03,-2.678513294085860252e-03,-4.022792913019657135e-03,-5.674883723258972168e-03,1.914217486046254635e-03,3.438296495005488396e-03,-5.588994361460208893e-03,-6.175021175295114517e-03,3.162439912557601929e-03,-1.646360382437705994e-03,5.601416341960430145e-04,-4.798545502126216888e-03,1.243551145307719707e-03,-4.269489087164402008e-03,-3.333913628011941910e-03,-6.464959005825221539e-04,-5.380487069487571716e-03,2.234223764389753342e-03,-2.653752220794558525e-03,-5.242725834250450134e-03,-3.571157110854983330e-03,-4.211891442537307739e-03,3.289795946329832077e-03,-1.733706012601032853e-04,-1.210317364893853664e-03,-4.928622394800186157e-03,-2.771503757685422897e-03,-4.536507185548543930e-03,-1.000989112071692944e-03,-6.304354872554540634e-03,1.551202847622334957e-03,2.916158409789204597e-03,2.706405939534306526e-04,-3.355339285917580128e-04,-1.070331316441297531e-03,-2.472579653840512037e-04,2.895764540880918503e-03,-1.765222114045172930e-04,-9.863711893558502197e-04,-5.508863367140293121e-03,2.661762991920113564e-04,-2.433196874335408211e-03,-1.184404012747108936e-03,-1.170380972325801849e-03,2.373773837462067604e-03,-2.203121548518538475e-03,-1.465646782889962196e-03,-5.678129848092794418e-03,-3.526252228766679764e-03,2.804663265123963356e-03,-5.787305068224668503e-03,-2.278685104101896286e-03,-3.987072966992855072e-03,-2.877704391721636057e-04,-6.080677732825279236e-03,-1.374208251945674419e-03,-2.403783146291971207e-03,1.089524477720260620e-03,-1.249051420018076897e-03,2.199720824137330055e-03,-3.027303609997034073e-03,-5.740276072174310684e-03,8.195909904316067696e-04,-4.385438805911689997e-04,2.014720346778631210e-03,-5.877174553461372852e-04,3.122483845800161362e-03,-1.429873169399797916e-03,-5.797978024929761887e-03,-3.631434403359889984e-03,-4.275755491107702255e-03,3.904771874658763409e-04,-5.381993949413299561e-03,-2.142458688467741013e-03,-3.153745085000991821e-03,-3.908327780663967133e-03,-5.481401924043893814e-03,2.446792088449001312e-03,2.765057142823934555e-04,-1.108229116653092206e-04,-5.244023166596889496e-03,-1.950154197402298450e-03,-2.721718512475490570e-03,-2.830205718055367470e-03,1.121551496908068657e-03,-5.991660524159669876e-03,1.985322014661505818e-04,6.613433943130075932e-04,-1.634374842979013920e-03,-2.645974280312657356e-03,-2.274914295412600040e-04,-2.314174314960837364e-03,-1.932952553033828735e-03,1.385654672048985958e-03,1.736211474053561687e-03,-5.717366002500057220e-04,-1.320628798566758633e-03,-6.164199206978082657e-03,1.220868900418281555e-03,-1.154238474555313587e-03,-1.286436803638935089e-03,-3.428811905905604362e-03,-1.366406679153442383e-03,2.126050676451995969e-04,-2.891265088692307472e-03,-2.017959719523787498e-03,-1.353533705696463585e-03,-9.208567789755761623e-04,3.177974605932831764e-03,-4.632970318198204041e-03,-9.339879616163671017e-04,3.469031536951661110e-03,-4.039085935801267624e-03,5.620180163532495499e-04,-4.475036635994911194e-03,2.450043335556983948e-03,-1.646422781050205231e-03,-5.162276793271303177e-03,-6.186777725815773010e-03,-1.430045347660779953e-03,-1.772786490619182587e-03,-1.814735471270978451e-03,2.121983096003532410e-03,-3.957347653340548277e-04,-1.545014907605946064e-03,8.516558445990085602e-04,4.409813263919204473e-04,-6.022895220667123795e-03,-3.857324831187725067e-03,-3.463048022240400314e-03,-6.392559502273797989e-03,-2.555030223447829485e-04,-4.841243382543325424e-03,2.408457221463322639e-03,-1.987802796065807343e-03,-1.517844430054537952e-05,-1.536714378744363785e-03,3.116603475064039230e-04,2.751491265371441841e-03,4.365273343864828348e-04,-3.937038592994213104e-03,-5.775957833975553513e-03,-4.785764962434768677e-03,-2.063178224489092827e-03,-5.659216549247503281e-03,-1.771132461726665497e-03,4.792714025825262070e-04,-2.916855737566947937e-03,-4.021212924271821976e-03,3.351374529302120209e-03,3.726729773916304111e-04,-6.139071658253669739e-03,-1.239148434251546860e-03,-2.177369315177202225e-03,-1.867561833932995796e-03,1.982328016310930252e-03,3.126210649497807026e-04,-4.018959589302539825e-03,-4.137423355132341385e-03,-4.367447691038250923e-04,-3.627726342529058456e-03,-2.893076278269290924e-03,1.784401014447212219e-03,9.024502942338585854e-04,1.804457744583487511e-03,-5.282516591250896454e-03,-3.479492384940385818e-03,7.295167306438088417e-04,2.466647187247872353e-03,2.046048641204833984e-03,2.008289331570267677e-03,3.546800697222352028e-03,-5.549109846469946206e-05,-5.398271139711141586e-03,-4.373577423393726349e-03,2.026656293310225010e-04,-2.739007351920008659e-03,1.159813371486961842e-03,2.947697648778557777e-03,-6.016698200255632401e-03,-4.919782746583223343e-03,-1.724974368698894978e-03,-2.262556226924061775e-03,-2.308272756636142731e-03,3.794368356466293335e-03,-5.824589170515537262e-03,-2.547926502302289009e-03,1.946743810549378395e-03,-3.925486467778682709e-03,3.766048932448029518e-03,-4.928825888782739639e-03,-6.306698924163356423e-05,2.047818619757890701e-03,3.513545263558626175e-03,-2.125696300936397165e-05,-5.449416581541299820e-03,-4.498946655075997114e-04,-5.723467096686363220e-03,3.212937153875827789e-03,2.179324859753251076e-03,-1.793953240849077702e-03,-2.363514620810747147e-03,-4.955155309289693832e-03,-2.059278544038534164e-03,1.775657990947365761e-03,-9.952097898349165916e-04,3.248542081564664841e-03,-3.758564358577132225e-03,-1.340331975370645523e-03,-5.305004771798849106e-03,1.235389849171042442e-03,-3.992679063230752945e-03,-6.179943680763244629e-03,1.977510983124375343e-03,1.523292507044970989e-03,1.056150067597627640e-04,-3.524317173287272453e-03,-9.133797138929367065e-04,-1.059017493389546871e-03,-3.543504572007805109e-04,-5.334060639142990112e-03,-3.765601431950926781e-03,2.290495904162526131e-03,2.483570016920566559e-03,-1.353089231997728348e-03,2.696881070733070374e-03,-2.826969604939222336e-03,-5.693936720490455627e-03,-2.765117213129997253e-03,1.804189523681998253e-03,2.276574028655886650e-03,1.453844713978469372e-03,-6.466218619607388973e-04,-3.917017951607704163e-03,-4.316742066293954849e-03,-1.820460776798427105e-03,1.926011173054575920e-03,2.154807792976498604e-03,2.948288107290863991e-03,-3.834813833236694336e-03,2.706766128540039062e-03,-4.221062641590833664e-03,3.459708066657185555e-03,6.785486475564539433e-04,3.315941896289587021e-03,-3.180152503773570061e-03,8.393749012611806393e-04,1.685130759142339230e-03,-4.167478065937757492e-03,-1.818788354285061359e-03,3.522805636748671532e-04,2.827999182045459747e-03,-1.760978600941598415e-03,2.363280160352587700e-03,-2.578612475190311670e-04,2.361964201554656029e-03,9.812929201871156693e-04,-9.276518248952925205e-04,-1.446620910428464413e-03,-1.052104867994785309e-03,4.415645962581038475e-04,3.139997366815805435e-03,-3.743319772183895111e-03,-5.750735363108105958e-05,-3.708837321028113365e-03,-2.628864021971821785e-03,-4.544734489172697067e-03,-1.496169832535088062e-03,3.288351697847247124e-03,-3.187972120940685272e-03,2.516811713576316833e-03,-6.044519133865833282e-03,-2.089938148856163025e-03,-4.220812581479549408e-03,-5.485100671648979187e-03,6.983464700169861317e-04,2.536266110837459564e-03,-2.358666853979229927e-03,-1.390560297295451164e-03,-5.474449135363101959e-03,-6.824267329648137093e-04,7.463868823833763599e-04,1.271134919988980982e-06,-1.000554417259991169e-03,-1.153203775174915791e-03,-3.538296790793538094e-03,-5.419018212705850601e-03,3.517844714224338531e-03,-3.874310990795493126e-03,-6.030023563653230667e-03,-3.997824154794216156e-03,-3.940190654247999191e-03,1.909264829009771347e-03,-1.477497979067265987e-03,2.420583274215459824e-03,-2.567182062193751335e-03,1.520738354884088039e-03,-1.222697901539504528e-03,-6.090783979743719101e-03,2.537383697926998138e-03,2.228174125775694847e-03,-1.065185293555259705e-03,3.826096362899988890e-04,-3.227661130949854851e-03,6.000354187563061714e-04,2.030978677794337273e-03,-8.993417723104357719e-04,-5.702583584934473038e-03,-3.984428476542234421e-04,1.798980170860886574e-03,-2.254791092127561569e-03,2.406253246590495110e-03,-1.015792135149240494e-03,-5.812046001665294170e-04,-5.795565433800220490e-03,3.580638149287551641e-04,1.583124743774533272e-03,2.126134233549237251e-03,-5.773751181550323963e-04,2.099144039675593376e-04,2.641248982399702072e-03,-4.379947204142808914e-04,-3.646954719442874193e-04,-1.649021287448704243e-03,-3.444679023232311010e-04,-9.229180286638438702e-04,-2.271005418151617050e-03,3.332791617140173912e-03,-3.813874442130327225e-03,1.430703909136354923e-03,-6.087106186896562576e-03,6.418305565603077412e-04,-2.179315924877300858e-04,5.655498171108774841e-05,2.900140825659036636e-03,-1.935275271534919739e-03,-6.578926113434135914e-04,3.654126077890396118e-03,-1.247659791260957718e-03,-4.209472332149744034e-03,2.029216848313808441e-03,-5.670094862580299377e-03,-3.495971439406275749e-03,-4.925319459289312363e-03,-9.656403562985360622e-04,-5.222203209996223450e-03,-3.322719130665063858e-03,3.718360560014843941e-03,-5.179821746423840523e-04,-1.095318002626299858e-03,1.853900961577892303e-03,3.323102137073874474e-04,-5.776889156550168991e-03,-2.642385661602020264e-03,2.274759346619248390e-03,-4.538139794021844864e-03,-2.657132688909769058e-03,2.594812540337443352e-03,-3.691350284498184919e-04,-5.726665724068880081e-03,-2.292460296303033829e-03,1.881206524558365345e-03,-1.640778849832713604e-03,1.066558645106852055e-03,3.418070729821920395e-03,-5.971343722194433212e-03,-9.347663726657629013e-04,-5.931882187724113464e-03,-6.105522625148296356e-04,-2.756783971562981606e-03,-3.266147105023264885e-03,1.830194727517664433e-03,-5.283906124532222748e-03,-8.061756961978971958e-04,-2.302372362464666367e-03,-5.922004114836454391e-03,3.039579896721988916e-04,7.434605504386126995e-04,2.427121624350547791e-03,3.692833473905920982e-03,1.117334817536175251e-03,3.303455654531717300e-03,-5.614288966171443462e-04,2.681582933291792870e-03,9.558692108839750290e-04,3.601619275286793709e-03,-4.572098143398761749e-03,2.684471895918250084e-03,-5.445451941341161728e-03,3.524590749293565750e-03,-4.937635269016027451e-03,-5.044582765549421310e-03,1.126243965700268745e-03,8.695680298842489719e-04,-1.364968251436948776e-03,-1.863062381744384766e-03,-3.512439085170626640e-03,-3.516778582707047462e-03,-6.062837783247232437e-04,-5.971433129161596298e-04,-3.095747437328100204e-03,-1.750666415318846703e-03,-1.835380215197801590e-03,-2.750026993453502655e-03,-3.421794855967164040e-03,-2.659165533259510994e-03,1.726987189613282681e-03,-2.461685566231608391e-03,3.316409420222043991e-03,-1.470082788728177547e-03,1.403772272169589996e-03,-2.835243009030818939e-03,-5.097304470837116241e-03,-4.915022291243076324e-03,-1.703933812677860260e-03,-9.827842004597187042e-04,-7.080397917889058590e-04,-2.149509731680154800e-03,-1.783149782568216324e-03,-3.156446618959307671e-03
