8.946056365966796875e-01,1.365569829940795898e+00
-1.155417799949645996e+00,-1.870541930198669434e+00
7.582667469978332520e-01,1.561750054359436035e+00
2.791579961776733398e-01,-1.406357288360595703e+00
-8.537645339965820312e-01,-2.685895860195159912e-01
1.075295507907867432e-01,3.212667107582092285e-01
-6.978308558464050293e-01,8.141968250274658203e-01
1.483049511909484863e+00,1.819693088531494141e+00
-1.968805789947509766e-01,-1.712760776281356812e-01
1.114590167999267578e+00,1.379562854766845703e+00
